"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"873" "C0206115" "WAGR Syndrome" "G/P" "C0003076;C0006826;C0008626;C0014130;C0025362;C0042075;C0268701;C0348362;C0478095;C0478107;C0494158;C1261378" "Aniridia;Malignant Neoplasms;Congenital chromosomal disease;Endocrine System Diseases;Mental Retardation;Urologic Diseases;Disorder of kidney and ureter, unspecified;Malignant neoplasm of connective and soft tissue, unspecified;Other specified congenital malformations;Other specified chromosome abnormalities;Malignant neoplasm of kidney, except pelvis;Encounter due to family history of malignant neoplasm"
"874" "C0332882" "congenital obstruction" "G/P" "C0000768" "Congenital Abnormality"
"875" "C0341861" "Exercise-related amenorrhea" "A" "C0232940" "Secondary physiologic amenorrhea"
"876" "C0600503" "Coagulation Protein Disorders" "G/P" "C0005779" "Blood Coagulation Disorders"
"877" "C0017639" "Gliosis" "G/P" "C0007682" "CNS disorder"
"878" "C2675897" "Chromosome 1q21.1 Deletion Syndrome, 1.35-Mb" "A" "C0221355;C0478099" "Macrocephaly;Other deletions of part of a chromosome"
"879" "C3469606" "PSEUDOHYPOALDOSTERONISM, TYPE IIE" "G/P" "C0348587" "Hypertension secondary to other renal disorders"
"880" "C0571557" "Influenza vaccine allergy" "G/P" "C0478506" "Unspecified adverse effect of drug or medicament"
"881" "C0400829" "Chronic radiation proctitis" "A" "C0400827" "Radiation proctitis"
"882" "C0576091" "Deformity of knee joint" "G/P" "C0264155" "Acquired deformity of limb"
"883" "C3266843" "47, XYY syndrome" "A" "C0043379" "XYY Karyotype"
"884" "C2981631" "Stage IIIB Gallbladder Cancer" "G/P" "C0153452" "Malignant neoplasm of gallbladder"
"885" "C0752294" "Sleep Arousal Disorders" "A" "C0037320;C0037672" "Night Terrors;Somnambulism"
"886" "C2981669" "Stage IV Distal Bile Duct Cancer" "G/P" "C0153453" "Malignant tumor of extrahepatic bile duct"
"887" "C0270814" "Spastic syndrome" "A" "C0477424" "Other specified disorders of central nervous system"
"888" "C0340909" "Arteriovenous fistula thrombosis" "A" "C0348650" "Embolism and thrombosis of other arteries"
"889" "C1266147" "Neuroendocrine carcinoma, grade 1" "G/P" "C0153658" "Malignant neoplasm of endocrine gland"
"890" "C1290331" "Oropharyngeal mucositis" "G/P" "C0008354;C0013371;C0079951;C0178238;C0348336;C0546822" "Cholera;Shigella Infections;Other diseases of pharynx;Intestinal infectious disease (disorder);Other and unspecified infectious diseases;Other noninfective gastroenteritis and colitis"
"891" "C0442859" "Intravascular obstruction" "O" "C0155725;C0155727" "Occlusion and stenosis of multiple and bilateral precerebral arteries;Occlusion and stenosis of unspecified precerebral artery"
"892" "C0161659" "Poisoning by BCG vaccine" "G/P" "C0412836;C0481221" "Poisoning by antineoplastic AND/OR immunosuppressive drug;Adverse effects in the therapeutic use of vaccine or biological substance, unspecified"
"893" "C0154980" "Cortical senile cataract" "A" "C0086543;C2939157" "Cataract;Incipient senile cataract"
"894" "C1455907" "digestive tract complications" "G/S" "C0478147" "General symptoms and signs (R50-R69)"
"895" "C0018994" "Biliary Tract Hemorrhage" "A" "C0348759" "Other specified diseases of biliary tract"
"896" "C1610046" "Umbilical cord haemorrhage" "G/P" "C0019065;C0085096;C0262988;C0343081;C0348668;C0477527;C0477529;C0869085;C1405867;C2919033" "Hemoperitoneum;Peripheral Vascular Diseases;Vasculitis of the skin;Livedoid vasculitis;Other and unspecified disorders of the circulatory system;Other vasculitis limited to skin;Other specified disorders of skin and subcutaneous tissue;Hemorrhage, not elsewhere classified in ICD10CM;Pigmented purpuric dermatosis;Disorder of amniotic fluid and membranes, unspecified"
"897" "C0589110" "Postoperative deep vein thrombosis" "A" "C0155770" "Phlebitis and thrombophlebitis of other deep vessels of lower extremities"
"898" "C0266078" "Maxillary retrognathism" "A" "C0003110" "Anomalies of jaw-cranial base relationship"
"899" "C0235454" "Adrenal cortical dysfunction" "A" "C0001621" "Adrenal Gland Diseases"
"900" "C1301829" "Intensive care neurological disorder" "G/P" "C0027765" "nervous system disorder"
"901" "C0878578" "Primary orthostatic tremor" "A" "C0040822" "Tremor"
"902" "C0862641" "Adenocarcinoma of the prostate stage II" "G/P" "C0376358" "Malignant neoplasm of prostate"
"903" "C0862642" "Adenocarcinoma of the prostate stage III" "G/P" "C0376358" "Malignant neoplasm of prostate"
"904" "C0473559" "Ischemic ulcer diabetic foot" "G/P" "C0085096;C0152025;C0155760;C0155763;C0494888;C0694477;C2362567" "Peripheral Vascular Diseases;Polyneuropathy;Rupture of artery;Other specified disorders of arteries and arterioles;Ulcer of lower limb, not elsewhere classified;Polyneuropathy associated with another disorder;Unspecified diabetes mellitus with neurological complications"
"905" "C0375024" "Hantavirus infection in conditions classified elsewhere and of unspecified site" "A" "C0042769" "Virus Diseases"
"906" "C0242993" "Nephropathia Epidemica" "A" "C0019101" "Hemorrhagic Fever with Renal Syndrome"
"907" "C0920747" "renin hypertension" "G/P" "C0020538" "Hypertensive disease"
"908" "C0035369" "Retroviridae Infections" "A" "C0868899" "Retrovirus infections, not elsewhere classified in ICD10CM"
"909" "C0268296" "17-Hydroxysteroid Dehydrogenase Deficiency" "G/P" "C0014130;C0020565;C0025517;C0494311;C0701163" "Endocrine System Diseases;Hypertrophy of Breast;Metabolic Diseases;Congenital adrenogenital disorders associated with enzyme deficiency;Adrenogenital disorder"
"910" "C0022729" "Klebsiella Infections" "G/P" "C2939130" "Other bacterial diseases"
"911" "C0033700" "Proteus Infections" "G/P" "C2939130" "Other bacterial diseases"
"912" "C0341007" "Alveolar ridge abnormality" "A" "C1704330" "Dental Diseases"
"913" "C1512419" "Hereditary Melanoma" "G/P" "C0151779" "Cutaneous Melanoma"
"914" "C0042139" "Uterine Perforation" "G/P" "C0269179;C0269815;C3263723" "Noninflammatory disorder of uterus;Complication of labor and delivery, unspecified;Traumatic injury"
"915" "C1960454" "Human anaplasmosis" "G/P" "C0033740;C0035585;C0042769;C0348179" "Protozoan Infections;Rickettsia Infections;Virus Diseases;Unspecified arthropod-borne viral fever"
"916" "C0002797" "Bovine Anaplasmosis" "G/P" "C0033740;C0035585;C0042769;C0348179" "Protozoan Infections;Rickettsia Infections;Virus Diseases;Unspecified arthropod-borne viral fever"
"917" "C2986662" "Multifocal Breast Carcinoma" "G/P" "C0006142" "Malignant neoplasm of breast"
"918" "C1515107" "Synchronous Bilateral Breast Carcinoma" "G/P" "C0006142" "Malignant neoplasm of breast"
"919" "C1861828" "Cataract, Zonular Pulverulent 1" "A" "C0086543" "Cataract"
"920" "C0751781" "Dentatorubral-Pallidoluysian Atrophy" "A" "C0477348" "Other hereditary ataxias"
"921" "C0273545" "Superficial injury of eye" "G/P" "C0478210" "Injury of eye and orbit, part unspecified"
"922" "C0239686" "FORMALDEHYDE EXPOSURE" "O" "C0452122;C0452122;C0480117;C0481390" "Toxic effect of formaldehyde;Toxic effect of formaldehyde;Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances;Environmental-pollution-related condition"
"923" "C0751494" "Convulsive Seizures" "G/P" "C0478149" "Other and unspecified convulsions"
"924" "C0751522" "Status Epilepticus, Subclinical" "G/P" "C0038220" "Status Epilepticus"
"925" "C0017332" "Generalized Nonconvulsive Seizure Disorder" "A" "C0014544;C0270850" "Epilepsy;Idiopathic generalized epilepsy"
"926" "C1264215" "Neoplasm of retroperitoneal lymph nodes" "G/P" "C0079744;C0478664;C0496953" "Diffuse Large B-Cell Lymphoma;Localized enlarged lymph nodes;Neoplasm of uncertain or unknown behavior of retroperitoneum"
"927" "C1290162" "Disorder of smooth muscle" "G/P" "C0026848" "Myopathy"
"928" "C0410061" "Congenital trigger thumb" "A" "C0478070" "Other congenital malformations of upper limb(s), including shoulder girdle"
"929" "C0266270" "Pancreas divisum" "A" "C0478038" "Other congenital malformations of pancreas and pancreatic duct"
"930" "C0263237" "Vesicular eruption" "A" "C0478124" "Other and unspecified skin changes"
"931" "C0267842" "Acute cholecystitis without calculus" "A" "C0149520" "Cholecystitis, Acute"
"932" "C0232504" "Umbilical pain" "A" "C0478118" "Pain localized to other parts of lower abdomen"
"933" "C0919591" "Genitourinary tract hemorrhage" "G/P" "C0019065;C0080276;C0348668;C0869085" "Hemoperitoneum;Disorder of the genitourinary system;Other and unspecified disorders of the circulatory system;Hemorrhage, not elsewhere classified in ICD10CM"
"934" "C0398665" "Infection after transfusion" "G/P" "C0274310;C0348336" "Complication of surgical and medical care, unspecified;Other and unspecified infectious diseases"
"935" "C0239725" "Genital pain" "G/P" "C0030193" "Pain"
"936" "C1280764" "Jumping Frenchmen of Maine" "G/P" "C0027932" "Neurotic Disorders"
"937" "C0150011" "Ineffective airway clearance" "A" "C0478114" "Other and unspecified abnormalities of breathing"
"938" "C0235560" "Respiratory tract hemorrhage" "G/P" "C0019065;C0035204;C0348668;C0869085" "Hemoperitoneum;Respiration Disorders;Other and unspecified disorders of the circulatory system;Hemorrhage, not elsewhere classified in ICD10CM"
"939" "C0234434" "Hypotensive syncope" "A" "C0039070" "Syncope"
"940" "C0751483" "Familial Retinoblastoma" "G/P" "C0024622" "Malignant neoplasm of retina"
"941" "C0333162" "obstructions and stenoses" "O" "C3263723" "Traumatic injury"
"942" "C2315624" "Acute rejection of lung transplant" "G/P" "C0348883;C0496156" "Heart-lung transplant failure and rejection;Failure and rejection of unspecified transplanted organ and tissue"
"943" "C0003834" "Arterial insufficiency" "A" "C0038449" "Stricture of artery"
"944" "C0271091" "Retinoschisis, Juvenile, X-Linked" "A" "C0154816;C0266564" "Retinoschisis and retinal cysts;Congenital anomaly of retina"
"945" "C1336242" "Stage III Ampulla of Vater Cancer" "G/P" "C0153454" "Malignant neoplasm of ampulla of Vater"
"946" "C1336412" "Stage IV Ampulla of Vater Cancer" "G/P" "C0153454" "Malignant neoplasm of ampulla of Vater"
"947" "C1141953" "Gallbladder cancer stage IV" "G/P" "C0153452" "Malignant neoplasm of gallbladder"
"948" "C0343212" "Calcification of ligament" "G/P" "C0006705;C0263976" "Calcium Metabolism Disorders;Disorder of ligament"
"949" "C0441253" "Ileal conduit stoma" "O" "C0496675;C0496675;C0496675;C0496675" "Medical care, unspecified;Medical care, unspecified;Medical care, unspecified;Medical care, unspecified"
"950" "C0935572" "Stalking (behavior)" "G/P" "C0003431" "Antisocial Personality Disorder"
"951" "C0403571" "Peritoneal dialysis catheter exit site infection" "A" "C0161786" "Infection and inflammatory reaction due to other internal prosthetic devices, implants and grafts"
"952" "C0265233" "Cryptophthalmos syndrome" "A" "C0432066" "Congenital malformation syndromes affecting facial appearance"
"953" "C1333430" "Epstein-Barr Virus-Related Hodgkin Lymphoma" "G/P" "C0019829;C0042769" "Hodgkin Disease;Virus Diseases"
"954" "C1333433" "Epstein-Barr Virus-Related Non-Hodgkin Lymphoma" "G/P" "C0024305;C0042769" "Lymphoma, Non-Hodgkin;Virus Diseases"
"955" "C1510972" "Autoimmune Lymphoproliferative Syndrome-Associated Lymphoma" "G/P" "C0024305" "Lymphoma, Non-Hodgkin"
"956" "C0751870" "Heredodegenerative Disorders, Nervous System" "G/P" "C0524851" "Neurodegenerative Disorders"
"957" "C0162839" "Porokeratosis" "A" "C2363246" "Other specified congenital malformations of skin"
"958" "C0810300" "Upper gastrointestinal disorders" "G/P" "C0012242" "Digestive System Disorders"
"959" "C0220767" "Craniofrontonasal dysplasia" "G/P" "C0151491" "Congenital musculoskeletal anomalies"
"960" "C3532239" "Mitochondrial cardiomyopathy" "G/P" "C0155699;C0694499" "Cardiomyopathy in other diseases classified elsewhere;Cardiomyopathy in diseases classified elsewhere"
"961" "C0007196" "Restrictive cardiomyopathy" "A" "C0348616" "Other restrictive cardiomyopathy"
"962" "C0751014" "Subcortical Infarction" "G/P" "C0007785" "Cerebral Infarction"
"963" "C0234431" "Brief loss of consciousness" "G/P" "C0009421;C0039070" "Comatose;Syncope"
"964" "C0003078" "Aniseikonia" "A" "C0034951;C0154999" "Refractive Errors;Anisometropia and aniseikonia"
"965" "C1135993" "Wasting Disease, Chronic" "G/P" "C0006111;C0027765;C0042769;C0221394;C0233407;C0349091;C0349204;C0349709;C0481391;C0524851" "Brain Diseases;nervous system disorder;Virus Diseases;Circumscribed atrophy of brain;Disorientation;Unspecified mental disorder due to brain damage and dysfunction and to physical disease;Nonorganic psychosis;Acute schizophrenia-like psychotic disorder;Lifestyle-related condition;Neurodegenerative Disorders"
"966" "C3662084" "Chronic thoracic back pain" "G/P" "C0004604;C0478148" "Back Pain;Other chronic pain"
"967" "C0234143" "Neurological muscle weakness" "G/P" "C0026848" "Myopathy"
"968" "C2675609" "OSTEOARTHRITIS SUSCEPTIBILITY 3" "O" "C0003862;C0022408" "Arthralgia;Arthropathy"
"969" "C1333106" "Colorectal Adenoma with Mild Dysplasia" "G/P" "C0004991;C0086692" "Benign neoplasm of colon;Benign Neoplasm"
"970" "C1333108" "Colorectal Adenoma with Severe Dysplasia" "G/P" "C0004991;C0086692" "Benign neoplasm of colon;Benign Neoplasm"
"971" "C1333115" "Colorectal Low Grade Intraepithelial Neoplasia" "G/P" "C0021831;C0346627;C0494780;C1265999" "Intestinal Diseases;Intestinal Cancer;Disease of anus and rectum, unspecified;In situ neoplasm (morphology)"
"972" "C1333110" "Colorectal High Grade Intraepithelial Neoplasia" "G/P" "C0021831;C0027651;C0346627;C0494780" "Intestinal Diseases;Neoplasms;Intestinal Cancer;Disease of anus and rectum, unspecified"
"973" "C0434935" "Fracture dislocation of ankle joint" "G/P" "C0016655;C0022408;C0348772;C0478393;C0496014" "Multiple fractures;Arthropathy;Unspecified injury of ankle and foot;Other injuries of unspecified body region;Dislocation, sprain and strain of unspecified joint and ligament of lower limb, level unspecified"
"974" "C3164853" "Gastric wall tumor" "A" "C0496905" "Neoplasm of uncertain or unknown behavior of stomach"
"975" "C3265927" "Lymphedema of upper arm" "A" "C0494630" "Lymphedema, not elsewhere classified in ICD10CM"
"976" "C2711815" "Infected seroma after surgical procedure" "G/P" "C0496134" "Infection following a procedure, not elsewhere classified"
"977" "C3662045" "Myasthenia gravis with exacerbation" "A" "C0026896" "Myasthenia Gravis"
"978" "C0409579" "Rheumatic joint disease" "G/P" "C0003869;C0409580" "Arthritis, Infectious;Reactive arthropathy"
"979" "C0878521" "Beta thalassemia trait" "A" "C0702157" "Thalassemia trait"
"980" "C0266642" "Situs ambiguus" "A" "C0478095" "Other specified congenital malformations"
"981" "C3178805" "Heterotaxy Syndrome" "G/P" "C0010314;C0013080;C0018798;C0024796;C0037997;C1956097" "Cri-du-Chat Syndrome;Down Syndrome;Congenital Heart Defects;Marfan Syndrome;Splenic Diseases;Wolf-Hirschhorn Syndrome"
"982" "C0410787" "Hereditary Connective Tissue Disorder" "A" "C0477583" "Systemic involvement of connective tissue, unspecified"
"983" "C0679395" "vascular ischemia" "G/P" "C0004044;C0348668;C0728936" "Asphyxia;Other and unspecified disorders of the circulatory system;Disorder of circulatory system"
"984" "C1562722" "Acute cerebellar syndrome" "G/P" "C0006111;C0027765" "Brain Diseases;nervous system disorder"
"985" "C3266076" "Orofacial cleft" "A" "C0478026" "Other congenital malformations of mouth"
"986" "C0685787" "Cleft face" "G/P" "C0151491;C0495615" "Congenital musculoskeletal anomalies;Congenital abnormality of skull and face bones"
"987" "C0393387" "Traumatic complication of injury" "G/C" "C0026771;C0042075;C0496121;C3263723" "Multiple Trauma;Urologic Diseases;Certain early complications of trauma, not elsewhere classified;Traumatic injury"
"988" "C0796149" "Scott Syndrome" "A" "C0005779" "Blood Coagulation Disorders"
"989" "C1301639" "Pain during labor and delivery" "A" "C0030193" "Pain"
"990" "C0852312" "Gender disorders" "G/C" "C0000768;C0014130;C0080276;C0270075;C0478095" "Congenital Abnormality;Endocrine System Diseases;Disorder of the genitourinary system;Perinatal disorder;Other specified congenital malformations"
"991" "C1264210" "Neoplasm of mediastinal lymph nodes" "G/P" "C0079744;C0347245;C0494631;C0495679;C0497156;C0497556" "Diffuse Large B-Cell Lymphoma;Benign neoplasm of intrathoracic organs;Noninfective disorder of lymphatic vessels and lymph nodes, unspecified;Localized swelling, mass and lump, trunk;Lymphadenopathy;Benign respiratory neoplasm"
"992" "C0347582" "Traumatic amputation of arm" "A" "C0496009" "Traumatic amputation of upper limb, level unspecified"
"993" "C0272409" "Nontraumatic splenic rupture" "A" "C0037998;C0154305" "Splenic Infarction;Other diseases of spleen"
"994" "C0392076" "Traumatic rupture of spleen" "A" "C0160405" "Injury of spleen"
"995" "C0011434" "Dentin, Secondary" "A" "C0399408" "Abnormal hard tissue formation in pulp"
"996" "C0600114" "Testicular stromal tumor" "G/P" "C0014130;C0027651;C0080276" "Endocrine System Diseases;Neoplasms;Disorder of the genitourinary system"
