"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"576" "C0340971" "Autoimmune neutropenia" "G/P" "C0001824" "Agranulocytosis"
"577" "C0015814" "Femur Head Necrosis" "G/P" "C0029445" "Bone necrosis"
"578" "C0031887" "Picornaviridae Infections" "G/P" "C0042769" "Virus Diseases"
"579" "C1883344" "Tissue Breakdown" "G/P" "C3263723" "Traumatic injury"
"580" "C0728951" "Carcinoma of the Appendix" "A" "C0496779" "Malignant neoplasm of appendix"
"581" "C0278749" "metastatic gastrointestinal carcinoid tumor" "G/P" "C0153658;C0348342" "Malignant neoplasm of endocrine gland;Malignant neoplasm ill-defined sites within digestive wall system"
"582" "C0220635" "metastatic squamous neck cancer with occult primary" "G/P" "C0006826;C0037272;C0153660" "Malignant Neoplasms;Disease of Skin and Appendages;Malignant neoplasm of head, neck and face"
"583" "C0280367" "Adenoid cystic carcinoma of the oral cavity recurrent" "G/P" "C0037272;C0153381" "Disease of Skin and Appendages;Malignant neoplasm of mouth"
"584" "C0278556" "Anal cancer recurrent" "G/P" "C0153445" "Malignant neoplasm of anal canal"
"585" "C0280364" "recurrent basal cell carcinoma of the lip" "G/P" "C0007114;C0153340;C0153660;C0496772;C0546836" "Malignant neoplasm of skin;Cancer of Lip;Malignant neoplasm of head, neck and face;Malignant neoplasm overlapping lip, oral cavity and pharynx sites;Malignant tumor of vermilion border of lip"
"586" "C0206717" "Olfactory Neuroblastoma" "A" "C0728864" "Malignant neoplasm of nasal cavity"
"587" "C0278750" "recurrent gastrointestinal carcinoid tumor" "G/P" "C0153658;C0348342" "Malignant neoplasm of endocrine gland;Malignant neoplasm ill-defined sites within digestive wall system"
"588" "C0280337" "Inverting papilloma of the paranasal sinus" "G/P" "C0006826;C0009663;C0027651;C0086692;C0153951" "Malignant Neoplasms;Condylomata Acuminata;Neoplasms;Benign Neoplasm;Benign neoplasm of middle ear, nasal cavity and accessory sinuses"
"589" "C0280377" "Oropharyngeal lymphoepithelioma recurrent" "G/P" "C0037272;C0153381;C0153382" "Disease of Skin and Appendages;Malignant neoplasm of mouth;Malignant neoplasm of oropharynx"
"590" "C0280366" "Mucoepidermoid carcinoma of the oral cavity recurrent" "G/P" "C0037272;C0153381" "Disease of Skin and Appendages;Malignant neoplasm of mouth"
"591" "C0854788" "Small intestine carcinoma recurrent" "G/P" "C0006826;C0153425" "Malignant Neoplasms;Malignant tumor of small intestine"
"592" "C0280402" "Laryngeal verrucous carcinoma recurrent" "G/P" "C0007107" "Malignant neoplasm of larynx"
"593" "C0280365" "Verrucous carcinoma of the oral cavity recurrent" "G/P" "C0153381" "Malignant neoplasm of mouth"
"594" "C0920305" "Small intestine leiomyosarcoma" "G/P" "C0153425;C0348362" "Malignant tumor of small intestine;Malignant neoplasm of connective and soft tissue, unspecified"
"595" "C0280362" "Adenoid cystic carcinoma of the oral cavity stage IV" "G/P" "C0037272;C0153381" "Disease of Skin and Appendages;Malignant neoplasm of mouth"
"596" "C0861424" "Anal cancer stage IV" "G/P" "C0153445" "Malignant neoplasm of anal canal"
"597" "C0280359" "stage IV basal cell carcinoma of the lip" "G/P" "C0007114;C0153340;C0153660;C0496772;C0546836" "Malignant neoplasm of skin;Cancer of Lip;Malignant neoplasm of head, neck and face;Malignant neoplasm overlapping lip, oral cavity and pharynx sites;Malignant tumor of vermilion border of lip"
"598" "C0280375" "stage IV lymphoepithelioma of the oropharynx" "G/P" "C0037272;C0153381;C0153684" "Disease of Skin and Appendages;Malignant neoplasm of mouth;Secondary malignant neoplasm of other specified sites"
"599" "C0280361" "Mucoepidermoid carcinoma of the oral cavity stage IV" "G/P" "C0037272;C0153381" "Disease of Skin and Appendages;Malignant neoplasm of mouth"
"600" "C0280400" "Laryngeal verrucous carcinoma stage IV" "G/P" "C0007107" "Malignant neoplasm of larynx"
"601" "C0280360" "Verrucous carcinoma of the oral cavity stage IV" "G/P" "C0153381" "Malignant neoplasm of mouth"
"602" "C1301363" "Blastic plasmacytoid dendritic cell neoplasm" "G/P" "C0007114;C0348393;C1292778" "Malignant neoplasm of skin;Malignant tumor of lymphoid hemopoietic and related tissue;Chronic myeloproliferative disorder"
"603" "C0279661" "Acinar cell carcinoma of pancreas" "G/P" "C0346647" "Malignant neoplasm of pancreas"
"604" "C0279176" "duct cell adenocarcinoma of the pancreas" "G/P" "C0346647" "Malignant neoplasm of pancreas"
"605" "C0278723" "DS Stage II Plasma Cell Myeloma" "G/P" "C0026764" "Multiple Myeloma"
"606" "C2346457" "ISS Stage II Plasma Cell Myeloma" "G/P" "C0026764" "Multiple Myeloma"
"607" "C0334463" "Malignant Fibrous Histiocytoma" "G/P" "C0007114;C0086692;C0154125;C0348362;C0477531;C0477583;C0496955" "Malignant neoplasm of skin;Benign Neoplasm;Neoplasm of uncertain behavior of soft tissues;Malignant neoplasm of connective and soft tissue, unspecified;Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified;Neoplasm of uncertain or unknown behavior of skin"
"608" "C0334551" "Myxoid chondrosarcoma" "G/P" "C0153509" "Malignant tumor of bone and articular cartilage"
"609" "C0434329" "Strain of patellar tendon" "A" "C0495939" "Injury of quadriceps muscle and tendon"
"610" "C0729842" "Serpiginous choroiditis" "G/P" "C0008513" "Chorioretinitis"
"611" "C0279682" "Bladder Adenocarcinoma" "A" "C0005684" "Malignant neoplasm of urinary bladder"
"612" "C0279681" "Bladder Squamous Cell Carcinoma" "A" "C0005684" "Malignant neoplasm of urinary bladder"
"613" "C1336277" "Stage III Urethral Cancer" "G/P" "C0153620" "Malignant neoplasm of urethra"
"614" "C0280424" "Adult T-cell lymphoma/leukaemia stage II" "G/P" "C0023493" "Adult T-Cell Lymphoma/Leukemia"
"615" "C0279091" "untreated childhood acute lymphoblastic leukemia" "G/P" "C0023449" "Acute lymphocytic leukemia"
"616" "C0279975" "recurrent ovarian germ cell tumor" "G/P" "C1140680" "Malignant neoplasm of ovary"
"617" "C0278800" "Endometrial cancer stage III" "G/P" "C0007103" "Malignant neoplasm of endometrium"
"618" "C0279973" "stage III ovarian germ cell tumor" "G/P" "C1140680" "Malignant neoplasm of ovary"
"619" "C0279974" "Ovarian germ cell cancer stage IV" "G/P" "C1140680" "Malignant neoplasm of ovary"
"620" "C0677701" "noncontiguous stage II grade 1 follicular lymphoma" "G/P" "C0024301" "Lymphoma, Follicular"
"621" "C0677702" "noncontiguous stage II grade 2 follicular lymphoma" "G/P" "C0079758" "Lymphoma, Mixed-Cell, Follicular"
"622" "C1541264" "stage II marginal zone lymphoma" "G/P" "C0348396" "B-cell lymphoma, unspecified"
"623" "C0280481" "poor prognosis metastatic gestational trophoblastic tumor" "G/P" "C0020217;C0027651;C0346521" "Hydatidiform Mole;Neoplasms;Neoplasm of uncertain behavior of female genital organ"
"624" "C0278841" "Testis cancer recurrent" "G/P" "C0153594" "Malignant neoplasm of testis"
"625" "C0278833" "stage III testicular cancer" "G/P" "C0153594" "Malignant neoplasm of testis"
"626" "C0280390" "Squamous cell carcinoma of the hypopharynx stage III" "G/P" "C0153398;C0153405" "Hypopharyngeal Cancer;Malignant neoplasm of pharynx"
"627" "C0280397" "Laryngeal squamous cell carcinoma stage III" "G/P" "C0007107" "Malignant neoplasm of larynx"
"628" "C0280372" "Oropharyngeal squamous cell carcinoma stage III" "G/P" "C0153382" "Malignant neoplasm of oropharynx"
"629" "C0239337" "Deformity of limb" "G/P" "C0000768;C0263660;C0264132" "Congenital Abnormality;Musculoskeletal and connective tissue disorders;Acquired musculoskeletal deformity"
"630" "C0238002" "Abscess of appendix (disorder)" "A" "C0156093" "Acute appendicitis with peritoneal abscess (disorder)"
"631" "C0279765" "Endometrial Clear Cell Adenocarcinoma" "G/P" "C0007103;C0153567" "Malignant neoplasm of endometrium;Uterine Cancer"
"632" "C1336921" "Endometrial Serous Adenocarcinoma" "G/P" "C0007103;C0153567" "Malignant neoplasm of endometrium;Uterine Cancer"
"633" "C0279764" "papillary carcinoma of uterus" "G/P" "C0007103" "Malignant neoplasm of endometrium"
"634" "C0086431" "Hurler-Scheie Syndrome" "A" "C0023786;C0026703" "Mucopolysaccharidosis I;Mucopolysaccharidoses"
"635" "C0026708" "Mucopolysaccharidosis V" "A" "C0023786" "Mucopolysaccharidosis I"
"636" "C1532560" "Plasmacytoma - category" "G/P" "C0348396;C1264191" "B-cell lymphoma, unspecified;Malignant immunoproliferative disease (clinical)"
"637" "C0039538" "Teratoma" "G/P" "C0006826" "Malignant Neoplasms"
"638" "C0085073" "Prosthesis-Related Infection" "G/P" "C0496150" "Infection and inflammatory reaction due to internal fixation device [any site]"
"639" "C0220620" "Gastrointestinal Carcinoid Tumor" "G/P" "C0153658;C0348342" "Malignant neoplasm of endocrine gland;Malignant neoplasm ill-defined sites within digestive wall system"
"640" "C0686167" "Benign neoplasm of urinary system" "A" "C0496893" "Benign neoplasm of urinary organ, unspecified"
"641" "C0235108" "Feeling tense" "A" "C0478140" "Other symptoms and signs involving emotional state"
"642" "C0376384" "Nicotine Use Disorder" "G/P" "C0040332;C0040335;C0349163;C0349164;C0494395" "Tobacco Dependence;Encounter due to tobacco use;Mental and behavioral disorders due to use of tobacco, acute intoxication;Mental and behavioral disorders due to use of tobacco, harmful use;Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, unspecified mental and behavioral disorder"
"643" "C3161098" "Secondary spontaneous pneumothorax" "G/P" "C0029850;C0348708" "Other spontaneous pneumothorax;Other pneumothorax"
"644" "C0279014" "pediatric germ cell tumor" "G/P" "C0027651" "Neoplasms"
"645" "C0752146" "Analgesic Rebound Headache" "G/P" "C0018681" "Headache"
"646" "C0006818" "Campylobacter infection" "G/P" "C0004623;C0021831" "Bacterial Infections;Intestinal Diseases"
"647" "C0035358" "Retroperitoneal Neoplasms" "A" "C0496953" "Neoplasm of uncertain or unknown behavior of retroperitoneum"
"648" "C0151450" "Secondary Sjögren's syndrome" "A" "C1527336" "Sjogren's Syndrome"
"649" "C0015645" "Fasciitis" "A" "C0264005;C0477670" "Eosinophilic Fasciitis;Fibroblastic disorder, unspecified"
"650" "C0032633" "Vesicular eczema of hands and/or feet" "A" "C0038986;C0494847" "Sweat Gland Diseases;Dyshidrosis [pompholyx]"
"651" "C1565106" "Headache Disorders, Primary" "G/P" "C0018681" "Headache"
"652" "C3146263" "Stage I Prostate Cancer AJCC v7" "G/P" "C0376358" "Malignant neoplasm of prostate"
"653" "C0278834" "Stage I Prostate Carcinoma" "G/P" "C0376358" "Malignant neoplasm of prostate"
"654" "C0856901" "Retinol Deficiency" "A" "C0042842" "Vitamin A Deficiency"
"655" "C0205875" "Papillomatosis" "G/P" "C0027651" "Neoplasms"
"656" "C0017150" "Gastrinoma" "G/P" "C0346647;C0496784" "Malignant neoplasm of pancreas;Malignant neoplasm of endocrine pancreas"
"657" "C0017689" "Glucagonoma" "G/P" "C0346647;C0496784" "Malignant neoplasm of pancreas;Malignant neoplasm of endocrine pancreas"
"658" "C1882278" "pancreatic polypeptide tumor" "G/P" "C0346647;C0496784" "Malignant neoplasm of pancreas;Malignant neoplasm of endocrine pancreas"
"659" "C0280089" "Carcinoid tumor of lung" "A" "C0348343" "Malignant neoplasm of bronchus or lung, unspecified"
"660" "C0278843" "recurrent islet cell carcinoma" "G/P" "C0346647;C0496784" "Malignant neoplasm of pancreas;Malignant neoplasm of endocrine pancreas"
"661" "C0278748" "regional gastrointestinal carcinoid tumor" "G/P" "C0153658;C0348342" "Malignant neoplasm of endocrine gland;Malignant neoplasm ill-defined sites within digestive wall system"
"662" "C0037661" "Somatostatinoma" "G/P" "C0346647;C0496784;C0496950;C0496957" "Malignant neoplasm of pancreas;Malignant neoplasm of endocrine pancreas;Neoplasm of uncertain or unknown behavior of endocrine gland;Neoplasm of uncertain or unknown behavior of other specified sites"
"663" "C1368041" "Pancreatic Somatostatinoma" "G/P" "C0346647;C0496784;C0496950;C0496957" "Malignant neoplasm of pancreas;Malignant neoplasm of endocrine pancreas;Neoplasm of uncertain or unknown behavior of endocrine gland;Neoplasm of uncertain or unknown behavior of other specified sites"
"664" "C0086768" "Pancreatic Cholera" "A" "C0154192;C0494762" "Other specified disorders of pancreatic internal secretion;Noninfective gastroenteritis and colitis, unspecified"
"665" "C1997759" "Disorder related to renal transplantation" "G/C" "C0268701;C1609433" "Disorder of kidney and ureter, unspecified;Congenital absence of kidneys syndrome"
"666" "C0009761" "Conjunctival Neoplasms" "G/P" "C0009759;C0496836;C0496957" "Conjunctival Diseases;Malignant tumor of eye;Neoplasm of uncertain or unknown behavior of other specified sites"
"667" "C1541446" "childhood grade III lymphomatoid granulomatosis" "G/P" "C0024305" "Lymphoma, Non-Hodgkin"
"668" "C0281707" "stage IV childhood large cell lymphoma" "G/P" "C0024305" "Lymphoma, Non-Hodgkin"
"669" "C0281706" "stage IV childhood small noncleaved cell lymphoma" "G/P" "C0006413" "Burkitt Lymphoma"
"670" "C0279697" "squamous cell carcinoma of salivary gland" "G/P" "C0006826;C0037272;C0496763" "Malignant Neoplasms;Disease of Skin and Appendages;Malignant neoplasm of major salivary gland"
"671" "C0279099" "untreated metastatic squamous neck cancer with occult primary" "G/P" "C0006826;C0037272;C0153660" "Malignant Neoplasms;Disease of Skin and Appendages;Malignant neoplasm of head, neck and face"
"672" "C0278751" "Mesothelioma malignant localized" "G/P" "C0025500" "Mesothelioma"
"673" "C1257763" "Overnutrition" "G/P" "C0162429" "Malnutrition"
"674" "C2921134" "Fecal urgency" "G/P" "C0015732" "Fecal Incontinence"
"675" "C0278880" "stage I melanoma" "G/P" "C0151779" "Cutaneous Melanoma"
"676" "C0028433" "Nose Neoplasms" "A" "C0496957" "Neoplasm of uncertain or unknown behavior of other specified sites"
"677" "C0030470" "Paranasal Sinus Neoplasms" "G/P" "C0153660;C0178249;C0348690;C0496957" "Malignant neoplasm of head, neck and face;Malignant tumor of respiratory AND/OR intrathoracic organ;Other specified disorders of nose and nasal sinuses;Neoplasm of uncertain or unknown behavior of other specified sites"
"678" "C0205944" "Sarcoma, Epithelioid" "G/P" "C0348362" "Malignant neoplasm of connective and soft tissue, unspecified"
"679" "C0240821" "Pseudomembrane" "O" "C0004623;C0012546;C0012556;C0348127;C0494762;C2939130" "Bacterial Infections;Diphtheria;Faucial diphtheria;Other diphtheria;Noninfective gastroenteritis and colitis, unspecified;Other bacterial diseases"
"680" "C0006160" "Brenner Tumor" "G/P" "C0004997;C0154125;C0263978;C0477531;C0477583;C1140680" "Benign Ovarian Neoplasm;Neoplasm of uncertain behavior of soft tissues;Disorder of soft tissue;Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified;Malignant neoplasm of ovary"
"681" "C0279667" "ovarian clear cell cystadenocarcinoma" "G/P" "C0027651;C0153663;C1140680" "Neoplasms;Malignant neoplasm of pelvis;Malignant neoplasm of ovary"
"682" "C1518232" "Malignant Ovarian Mixed Epithelial Tumor" "G/P" "C0348374;C1140680" "Malignant neoplasm of central nervous system;Malignant neoplasm of ovary"
"683" "C0279392" "Ovarian mixed epithelial carcinoma" "G/P" "C0006826;C0027651;C1140680" "Malignant Neoplasms;Neoplasms;Malignant neoplasm of ovary"
"684" "C0279665" "Mucinous cystadenocarcinoma of ovary" "G/P" "C0027651;C0153663;C1140680" "Neoplasms;Malignant neoplasm of pelvis;Malignant neoplasm of ovary"
"685" "C0279663" "Serous cystadenocarcinoma ovary" "G/P" "C0027651;C0153663;C1140680" "Neoplasms;Malignant neoplasm of pelvis;Malignant neoplasm of ovary"
"686" "C0279385" "ovarian undifferentiated adenocarcinoma" "G/P" "C0006826;C0027651;C1140680" "Malignant Neoplasms;Neoplasms;Malignant neoplasm of ovary"
"687" "C0886483" "childhood malignant ovarian germ cell tumor" "G/P" "C0027651;C1140680" "Neoplasms;Malignant neoplasm of ovary"
"688" "C0886477" "childhood malignant testicular germ cell tumor" "G/P" "C0153594" "Malignant neoplasm of testis"
"689" "C0346181" "Choriocarcinoma of ovary" "A" "C1140680" "Malignant neoplasm of ovary"
"690" "C0346183" "Ovarian Embryonal Carcinoma" "A" "C1140680" "Malignant neoplasm of ovary"
"691" "C0346188" "Endodermal sinus tumor of ovary" "G/P" "C0006826;C1140680" "Malignant Neoplasms;Malignant neoplasm of ovary"
"692" "C0886487" "recurrent childhood malignant germ cell tumor" "G/P" "C0153658" "Malignant neoplasm of endocrine gland"
"693" "C0238449" "Choriocarcinoma of the Testis" "G/P" "C0020217;C0032045;C0153594;C0346521" "Hydatidiform Mole;Placenta Disorders;Malignant neoplasm of testis;Neoplasm of uncertain behavior of female genital organ"
"694" "C0206659" "Embryonal Carcinoma" "G/P" "C0348374" "Malignant neoplasm of central nervous system"
"695" "C0014145" "Yolk Sac Tumor" "G/P" "C0006826" "Malignant Neoplasms"
"696" "C0238448" "Testicular embryonal carcinoma" "G/P" "C0153594;C0348374" "Malignant neoplasm of testis;Malignant neoplasm of central nervous system"
