"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"1769" "C0270302" "Anxiety disorder of childhood" "G/P" "C0003469;C0349336" "Anxiety Disorders;Childhood emotional disorder"
"1770" "C0021776" "Intermittent Explosive Disorder" "A" "C0349281" "Other habit and impulse disorders"
"1771" "C3272805" "Colorectal Adenomatous Polyp" "G/P" "C0004991;C0086692" "Benign neoplasm of colon;Benign Neoplasm"
"1772" "C0032227" "Pleural effusion disorder" "A" "C0348710;C0494685" "Pleural condition, unspecified;Pleural effusion, not elsewhere classified"
"1773" "C1292772" "Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative" "I" "C1292772" "Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative"
"1774" "C0282609" "Bone Marrow Neoplasms" "G/P" "C0348393" "Malignant tumor of lymphoid hemopoietic and related tissue"
"1775" "C2703042" "malignant neoplasm of bone marrow" "G/P" "C0348393" "Malignant tumor of lymphoid hemopoietic and related tissue"
"1776" "C1518004" "Low Grade B-Cell Non-Hodgkin's Lymphoma" "G/P" "C0024305" "Lymphoma, Non-Hodgkin"
"1777" "C0231302" "Physical stress" "A" "C0478142;C0496700" "State of emotional shock and stress, unspecified;Stress, not elsewhere classified"
"1778" "C1370446" "Plasma cell myeloma recurrent" "G/P" "C0026764" "Multiple Myeloma"
"1779" "C1335693" "Recurrent Anaplastic Large Cell Lymphoma" "G/P" "C0079774" "Peripheral T-Cell Lymphoma"
"1780" "C0751713" "Inclusion Body Myopathy, Sporadic" "G/P" "C0027121;C0152025;C0477401;C0477583" "Myositis;Polyneuropathy;Other disorders of peripheral nervous system;Systemic involvement of connective tissue, unspecified"
"1781" "C1850106" "RAINE SYNDROME" "A" "C0008925;C0025958" "Cleft Palate;Microcephaly"
"1782" "C0037358" "Modified smallpox" "A" "C0037354;C0042769" "Smallpox;Virus Diseases"
"1783" "C0342881" "Familial hypercholesterolemia - homozygous" "A" "C0678189" "Hyperlipidemia, group A"
"1784" "C0342882" "Familial hypercholesterolemia - heterozygous" "A" "C0678189" "Hyperlipidemia, group A"
"1785" "C0155877" "Allergic asthma" "A" "C0004096" "Asthma"
"1786" "C0343401" "MRSA - Methicillin resistant Staphylococcus aureus infection" "A" "C0038160" "Staphylococcal Infections"
"1787" "C0011989" "Camurati-Engelmann Syndrome" "I" "C0011989" "Camurati-Engelmann Syndrome"
"1788" "C0018099" "Gout" "I" "C0018099" "Gout"
"1789" "C0085786" "Hamman-Rich syndrome" "A" "C0348703" "Other interstitial pulmonary diseases with fibrosis"
"1790" "C0150045" "Urge Incontinence" "A" "C0042024;C0477757" "Urinary Incontinence;Other specified urinary incontinence"
"1791" "C0334277" "Adenocarcinoma, metastatic" "G/P" "C0006826" "Malignant Neoplasms"
"1792" "C0153398" "Hypopharyngeal Cancer" "I" "C0153398" "Hypopharyngeal Cancer"
"1793" "C1275047" "Radiation-induced xerostomia" "G/P" "C0034525" "Effects of radiation"
"1794" "C1960397" "Philadelphia chromosome-positive acute lymphoblastic leukemia" "A" "C0023449" "Acute lymphocytic leukemia"
"1795" "C0014868" "Esophagitis" "I" "C0014868" "Esophagitis"
"1796" "C0036992" "Short Bowel Syndrome" "A" "C0494808" "Postsurgical malabsorption, not elsewhere classified"
"1797" "C0220615" "Adult Acute Myeloblastic Leukemia" "G/P" "C0023467" "Leukemia, Myelocytic, Acute"
"1798" "C0279623" "Adult Acute Myeloid Leukemia without Maturation" "G/P" "C0023467" "Leukemia, Myelocytic, Acute"
"1799" "C0679861" "Complications of treatment" "O" "C0496675" "Medical care, unspecified"
"1800" "C0279607" "adult primary hepatocellular carcinoma" "G/P" "C2239176" "Liver carcinoma"
"1801" "C1514428" "Primary Peritoneal Carcinoma" "G/P" "C0153467" "Malignant tumor of peritoneum"
"1802" "C0851807" "Aspergillus infection" "G/P" "C0026946" "Mycoses"
"1803" "C0277555" "Secondary disease" "O" "C0019069;C0027765;C0027765;C0027765;C0027765;C0027765;C0496950;C0496950;C0496950;C0496950;C0496950" "Hemophilia A;nervous system disorder;nervous system disorder;nervous system disorder;nervous system disorder;nervous system disorder;Neoplasm of uncertain or unknown behavior of endocrine gland;Neoplasm of uncertain or unknown behavior of endocrine gland;Neoplasm of uncertain or unknown behavior of endocrine gland;Neoplasm of uncertain or unknown behavior of endocrine gland;Neoplasm of uncertain or unknown behavior of endocrine gland"
"1804" "C1531553" "Dendritic cell neoplasm" "G/P" "C0348393" "Malignant tumor of lymphoid hemopoietic and related tissue"
"1805" "C1301364" "Dendritic cell sarcoma, not otherwise specified" "G/P" "C0348374;C0348393;C0477320" "Malignant neoplasm of central nervous system;Malignant tumor of lymphoid hemopoietic and related tissue;Other histiocytosis syndromes"
"1806" "C2732951" "Acute diastolic heart failure" "A" "C0018801" "Heart failure"
"1807" "C0271055" "Rhegmatogenous retinal detachment" "I" "C0271055" "Rhegmatogenous retinal detachment"
"1808" "C1262481" "Eosinophilic gastroenteritis" "G/P" "C0014457;C0020517;C0023510;C0085695;C0494761" "Eosinophilia;Hypersensitivity;Leukocyte Disorders;Chronic gastritis;Allergic and dietetic gastroenteritis and colitis"
"1809" "C0343752" "Acute HIV infection" "I" "C0343752" "Acute HIV infection"
"1810" "C0024535" "Malaria, Falciparum" "I" "C0024535" "Malaria, Falciparum"
"1811" "C0334254" "Lymphoepithelial carcinoma" "G/P" "C0006826" "Malignant Neoplasms"
"1812" "C0392784" "Dermatofibrosarcoma Protuberans" "G/P" "C0007114;C0348362;C0477531;C0477583;C0496955" "Malignant neoplasm of skin;Malignant neoplasm of connective and soft tissue, unspecified;Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified;Neoplasm of uncertain or unknown behavior of skin"
"1813" "C0334246" "Squamous cell carcinoma, metastatic" "G/P" "C0006826;C0037272" "Malignant Neoplasms;Disease of Skin and Appendages"
"1814" "C0278554" "Recurrent Rectal Cancer" "G/P" "C0949022" "Malignant Rectal Neoplasm"
"1815" "C2931367" "Thyroid cancer, follicular" "G/P" "C0007115" "Malignant neoplasm of thyroid"
"1816" "C0278851" "stage IV papillary thyroid cancer" "G/P" "C0007115" "Malignant neoplasm of thyroid"
"1817" "C1370800" "Bile duct adenocarcinoma" "G/P" "C0005424;C0006826;C0348342;C0750952" "Biliary Tract Diseases;Malignant Neoplasms;Malignant neoplasm ill-defined sites within digestive wall system;Biliary Tract Cancer"
"1818" "C3179349" "Gastrointestinal Stromal Sarcoma" "G/P" "C0154125;C0263978;C0348342;C0348374;C0477531;C0477583" "Neoplasm of uncertain behavior of soft tissues;Disorder of soft tissue;Malignant neoplasm ill-defined sites within digestive wall system;Malignant neoplasm of central nervous system;Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified"
"1819" "C1096717" "Pain during injection" "G/P" "C0030193;C0274310" "Pain;Complication of surgical and medical care, unspecified"
"1820" "C0004099" "Asthma, Exercise-Induced" "A" "C0004096" "Asthma"
"1821" "C0752147" "Chronic Daily Headache" "G/P" "C0018681" "Headache"
"1822" "C0742758" "Symptomatic congestive heart failure" "A" "C0018802" "Congestive heart failure"
"1823" "C1863051" "ALZHEIMER DISEASE 2" "A" "C0002395" "Alzheimer's Disease"
"1824" "C0278577" "Cervix carcinoma stage III" "G/P" "C0007847" "Malignant tumor of cervix"
"1825" "C3496054" "Cerebral Palsy, Ataxic, Autosomal Recessive" "A" "C0004134" "Ataxia"
"1826" "C0559470" "Allergy to peanuts" "A" "C0478640" "Personal history of allergy, other than to drugs and biological substances"
"1827" "C0278474" "Stage I Colon Carcinoma" "A" "C0007102" "Malignant tumor of colon"
"1828" "C0751964" "Multiple Sclerosis, Primary Progressive" "A" "C0026769" "Multiple Sclerosis"
"1829" "C0233777" "Hallucinosis" "G/P" "C0018524;C0233407;C0349204;C0349709" "Hallucinations;Disorientation;Nonorganic psychosis;Acute schizophrenia-like psychotic disorder"
"1830" "C1377913" "Pleural Mesothelioma" "G/P" "C0025500;C0153494;C0348710;C0496918" "Mesothelioma;Malignant tumor of pleura;Pleural condition, unspecified;Neoplasm of uncertain or unknown behavior of respiratory organ, unspecified"
"1831" "C1963737" "Radiation necrosis" "G/P" "C0034525" "Effects of radiation"
"1832" "C0003125" "Anorexia Nervosa" "I" "C0003125" "Anorexia Nervosa"
"1833" "C0154841" "Central retinal vein occlusion" "A" "C0339438;C0348552" "Other retinal disorders;Other retinal vascular occlusions"
"1834" "C3665346" "Unspecified visual loss" "I" "C3665346" "Unspecified visual loss"
"1835" "C0014553" "Absence Epilepsy" "I" "C0014553" "Absence Epilepsy"
"1836" "C0221406" "Pituitary-dependent Cushing's disease" "I" "C0221406" "Pituitary-dependent Cushing's disease"
"1837" "C1411877" "relationship; disorder" "A" "C0031212;C0349296" "Personality Disorders;Other specified disorders of adult personality and behavior"
"1838" "C1334419" "Low Grade Sarcoma" "G/P" "C0348362" "Malignant neoplasm of connective and soft tissue, unspecified"
"1839" "C0019212" "Hepatorenal Syndrome" "I" "C0019212" "Hepatorenal Syndrome"
"1840" "C0011311" "Dengue Fever" "I" "C0011311" "Dengue Fever"
"1841" "C0036685" "Septicaemia due to gram-negative organism, unspecified" "A" "C0276063" "Septicemia due to other Gram-negative organisms"
"1842" "C0005426" "Biliary Tract Neoplasm" "A" "C0750952" "Biliary Tract Cancer"
"1843" "C0406317" "Chronic small plaque psoriasis" "A" "C0033860" "Psoriasis"
"1844" "C0015263" "Bronchospasm, Exercise-Induced" "A" "C0004096" "Asthma"
"1845" "C0520904" "Postoperative Nausea" "G/P" "C0027498;C0496137" "Nausea and vomiting;Unspecified complication of procedure"
"1846" "C0401160" "Chemotherapy-induced nausea and vomiting" "A" "C0027498" "Nausea and vomiting"
"1847" "C2316459" "Surgical site infection" "G/P" "C0496134" "Infection following a procedure, not elsewhere classified"
"1848" "C0021167" "Incontinence" "A" "C0042024" "Urinary Incontinence"
"1849" "C0002962" "Angina Pectoris" "I" "C0002962" "Angina Pectoris"
"1850" "C1561828" "anemia of chronic kidney disease" "A" "C0029744" "Other specified anemias"
"1851" "C0015230" "Exanthema" "I" "C0015230" "Exanthema"
"1852" "C0151779" "Cutaneous Melanoma" "I" "C0151779" "Cutaneous Melanoma"
"1853" "C0016397" "Focal Infection" "G/P" "C0348336" "Other and unspecified infectious diseases"
"1854" "C0231918" "Nose symptoms" "O" "C0265740" "Arrhinia"
"1855" "C0035457" "Rhinitis, Allergic, Perennial" "A" "C2607914" "Allergic rhinitis (disorder)"
"1856" "C0149959" "Acute pelvic inflammatory disease" "A" "C0156329;C0242172" "Acute parametritis and pelvic cellulitis NOS (disorder);Pelvic Inflammatory Disease"
"1857" "C0085580" "Essential Hypertension" "I" "C0085580" "Essential Hypertension"
"1858" "C2853945" "Non-follicular lymphoma" "G/P" "C0348393" "Malignant tumor of lymphoid hemopoietic and related tissue"
"1859" "C0024586" "Malignant Carcinoid Syndrome" "I" "C0024586" "Malignant Carcinoid Syndrome"
"1860" "C0026780" "Mumps" "I" "C0026780" "Mumps"
"1861" "C0035920" "Rubella" "I" "C0035920" "Rubella"
"1862" "C3697010" "Ulcerative colitis in remission" "A" "C0009324" "Ulcerative Colitis"
"1863" "C0020474" "Hyperlipidemia, Familial Combined" "A" "C0348494" "Other hyperlipidemia"
"1864" "C2047520" "Mixed hyperlipidemia (disorder)" "I" "C2047520" "Mixed hyperlipidemia (disorder)"
"1865" "C0003507" "Aortic Valve Stenosis" "I" "C0003507" "Aortic Valve Stenosis"
"1866" "C0679403" "Vascular stenosis" "G/P" "C0348668;C0728936" "Other and unspecified disorders of the circulatory system;Disorder of circulatory system"
"1867" "C0149875" "Primary dysmenorrhea" "I" "C0149875" "Primary dysmenorrhea"
"1868" "C0342907" "Sitosterolemia" "A" "C0021831" "Intestinal Diseases"
"1869" "C0582415" "Acute asthma" "A" "C0004096" "Asthma"
"1870" "C0014121" "Bacterial Endocarditis" "A" "C0494589" "Acute and subacute infective endocarditis"
"1871" "C1541923" "Infective endocarditis" "G/P" "C0264865;C0348336" "Valvular endocarditis;Other and unspecified infectious diseases"
"1872" "C0272323" "Moderate hereditary factor VIII deficiency disease" "A" "C0019069" "Hemophilia A"
"1873" "C0744403" "Gingival infections" "G/P" "C0012242;C0152945;C0348336" "Digestive System Disorders;Gastrointestinal anthrax;Other and unspecified infectious diseases"
"1874" "C1168205" "Hepatic cancer stage IVA" "G/P" "C0006826;C0153448;C0206624;C0345904;C0345907;C0348339;C0348340;C2239176" "Malignant Neoplasms;Malignant neoplasm of liver and intrahepatic bile ducts;Hepatoblastoma;Malignant neoplasm of liver;Angiosarcoma of liver;Other sarcomas of liver;Other specified carcinomas of liver;Liver carcinoma"
"1875" "C0004093" "Asthenia" "G/P" "C0024528" "Malaise and fatigue"
"1876" "C3203639" "Neuroendocrine carcinoma, metastatic" "G/P" "C0006826;C0153658" "Malignant Neoplasms;Malignant neoplasm of endocrine gland"
"1877" "C3661921" "Perioperative hypertension" "G/P" "C0020538" "Hypertensive disease"
"1878" "C2921627" "Clinically isolated syndrome" "A" "C0011302;C0393663" "Demyelinating disease of central nervous system;Other specified demyelinating diseases of the central nervous system"
"1879" "C1504412" "Testotoxicosis" "O" "C0034013;C0034013;C0034013;C0154215" "Precocious Puberty;Precocious Puberty;Precocious Puberty;Testicular hyperfunction"
"1880" "C0039147" "Syrinx formation" "G/C" "C0006111;C0039145" "Brain Diseases;Syringomyelia and syringobulbia"
"1881" "C0024517" "Single major depressive episode" "A" "C0349217;C0525045" "Depressive episode, unspecified;Mood Disorders"
"1882" "C0025323" "Menorrhagia" "A" "C0156403;C0156408" "Pubertal menorrhagia;Premenopausal menorrhagia"
"1883" "C0162871" "Aortic Aneurysm, Abdominal" "A" "C0265011" "Abdominal aortic aneurysm without rupture"
"1884" "C0033139" "Primary Insomnia" "A" "C0349255" "Nonorganic Insomnia"
"1885" "C1861101" "THYROID HORMONE PLASMA MEMBRANE TRANSPORT DEFECT" "G/P" "C0040128" "Thyroid Diseases"
"1886" "C0011206" "Delirium" "I" "C0011206" "Delirium"
"1887" "C0036689" "Streptococcal sore throat" "I" "C0036689" "Streptococcal sore throat"
"1888" "C0278861" "Recurrent Thyroid Carcinoma" "G/P" "C0006826;C0007115;C0027651;C0037272" "Malignant Neoplasms;Malignant neoplasm of thyroid;Neoplasms;Disease of Skin and Appendages"
"1889" "C0267963" "Exocrine pancreatic insufficiency" "A" "C0029771" "Other specified diseases of pancreas"
"1890" "C0020217" "Hydatidiform Mole" "I" "C0020217" "Hydatidiform Mole"
"1891" "C3163843" "Chondrosarcoma of bone" "A" "C0153509" "Malignant tumor of bone and articular cartilage"
"1892" "C0279084" "Kaposi's sarcoma classical type" "G/P" "C0153560" "Kaposi's sarcoma of skin"
"1893" "C0270480" "Early onset dysthymia" "A" "C0013415" "Dysthymic Disorder"
"1894" "C0042420" "Vasovagal syncope" "A" "C0039070" "Syncope"
"1895" "C0032797" "Postpartum Hemorrhage" "I" "C0032797" "Postpartum Hemorrhage"
"1896" "C0282350" "Sexual abuse" "I" "C0282350" "Sexual abuse"
"1897" "C0032064" "Plague" "I" "C0032064" "Plague"
"1898" "C1148477" "Deafness, Sudden" "A" "C0011057" "Hearing Loss, Sudden"
"1899" "C0231311" "Jet Lag Syndrome" "A" "C0877792" "Sleep Disorders, Circadian Rhythm"
"1900" "C1997972" "Diverticulitis of sigmoid colon" "A" "C0494771" "Diverticular disease of large intestine without perforation or abscess"
"1901" "C0161816" "Cardiac complication" "A" "C0018799" "Heart Diseases"
"1902" "C0855111" "Diffuse large B-cell lymphoma recurrent" "G/P" "C0079744" "Diffuse Large B-Cell Lymphoma"
"1903" "C1704320" "Glomerulonephritis, Minimal Change" "G/P" "C0268732" "Nephritic syndrome"
"1904" "C0027721" "Lipoid nephrosis" "A" "C0477721" "Unspecified nephritic syndrome, minor glomerular abnormality"
"1905" "C0235480" "Paroxysmal atrial fibrillation" "A" "C0155709" "Atrial fibrillation and flutter"
"1906" "C0277528" "Traveler's diarrhea" "A" "C0343379" "Enterotoxigenic Escherichia coli gastrointestinal tract infection"
"1907" "C0026470" "Monoclonal Gammopathy of Undetermined Significance" "A" "C1136085" "Monoclonal Gammapathies"
"1908" "C1136085" "Monoclonal Gammapathies" "I" "C1136085" "Monoclonal Gammapathies"
"1909" "C1531608" "Smoldering myeloma" "G/P" "C0026764" "Multiple Myeloma"
"1910" "C1301362" "Lymphoma, Primary Cutaneous Anaplastic Large Cell" "G/P" "C0024305;C0026948;C0494171" "Lymphoma, Non-Hodgkin;Mycosis Fungoides;Other and unspecified T-cell lymphomas"
"1911" "C1175175" "Severe Acute Respiratory Syndrome" "A" "C0042769;C0206750" "Virus Diseases;Coronavirus Infections"
"1912" "C0920563" "Insulin Sensitivity" "O" "C0149670;C1263961" "Disorder of carbohydrate metabolism;Disorder of pancreatic internal secretion"
"1913" "C0264722" "Chronic congestive heart failure" "A" "C0018802" "Congestive heart failure"
"1914" "C0746731" "Acute myocardial ischemia" "A" "C0151744;C1510446" "Myocardial Ischemia;Acute ischemic heart disease"
"1915" "C0339901" "Acute respiratory infections" "A" "C0238990" "Acute lower respiratory tract infection"
"1916" "C0730525" "Chronic Post-Traumatic Stress Disorder" "A" "C0038436" "Post-Traumatic Stress Disorder"
"1917" "C0262655" "Recurrent urinary tract infection" "A" "C0042029" "Urinary tract infection"
"1918" "C0021364" "Male infertility" "I" "C0021364" "Male infertility"
"1919" "C0001883" "Airway Obstruction" "A" "C0348713" "Other specified respiratory disorders"
"1920" "C1708272" "HIV Lipodystrophy" "G/P" "C0494360;C0494362" "Lipodystrophy, not elsewhere classified;Other specified metabolic disorders"
